provincia,canton,latitud,longitud,AÑO,ASESINATO,FEMICIDIO,HOMICIDIO,SICARIATO,TOTAL
AZUAY,AZUAY,-2.9010525,-79.0198115,2024.0,2.0,0.0,3.0,1.0,6.0
AZUAY,AZUAY,-3.1622550614293936,-79.15087818190585,2024.0,2.0,0.0,1.0,0.0,3.0
AZUAY,AZUAY,-2.8012084567100923,-78.77313267561347,2024.0,0.0,0.0,1.0,0.0,1.0
BOLÍVAR,BOLÍVAR,-1.5933559453094752,-79.00195369374596,2024.0,2.0,0.0,0.0,0.0,2.0
BOLÍVAR,BOLÍVAR,-1.7214835246847695,-79.04208563291301,2024.0,0.0,1.0,0.0,0.0,1.0
CAÑAR,CAÑAR,-2.7453174760372523,-78.85464986804966,2024.0,2.0,0.0,0.0,0.0,2.0
CAÑAR,CAÑAR,-2.560066016198399,-78.94030942159786,2024.0,1.0,0.0,1.0,0.0,2.0
CAÑAR,CAÑAR,-2.4226494349657304,-79.34665371328762,2024.0,23.0,0.0,0.0,0.0,23.0
CARCHI,CARCHI,0.8106937646994191,-77.72242574706743,2024.0,0.0,0.0,1.0,0.0,1.0
CARCHI,CARCHI,0.5629594172029508,-77.77545377706274,2024.0,0.0,1.0,1.0,0.0,2.0
CHIMBORAZO,CHIMBORAZO,-1.73567958520902,-78.7262335802787,2024.0,5.0,1.0,2.0,0.0,8.0
CHIMBORAZO,CHIMBORAZO,-1.7389883629990062,-78.77045395066534,2024.0,0.0,1.0,0.0,0.0,1.0
COTOPAXI,COTOPAXI,-0.9361826977397582,-78.61748633031968,2024.0,3.0,0.0,1.0,0.0,4.0
COTOPAXI,COTOPAXI,-0.9433822936273738,-79.23452072483649,2024.0,2.0,0.0,0.0,0.0,2.0
COTOPAXI,COTOPAXI,-1.11234916124104,-79.20151538165472,2024.0,0.0,0.0,1.0,0.0,1.0
COTOPAXI,COTOPAXI,-1.044376629200021,-78.59365313893335,2024.0,1.0,0.0,0.0,0.0,1.0
EL ORO,EL ORO,-3.3356421091246795,-79.81700751216624,2024.0,44.0,1.0,1.0,0.0,46.0
EL ORO,EL ORO,-3.266889621869932,-79.97126382915992,2024.0,58.0,0.0,1.0,0.0,59.0
EL ORO,EL ORO,-3.6949578592424,-79.61406377898986,2024.0,8.0,0.0,0.0,0.0,8.0
EL ORO,EL ORO,-3.480749616423377,-80.22836788856449,2024.0,22.0,1.0,3.0,1.0,27.0
EL ORO,EL ORO,-3.446761132715953,-79.96222771028793,2024.0,19.0,0.0,0.0,0.0,19.0
ESMERALDAS,ESMERALDAS,0.9618310830638832,-79.66466702258148,2024.0,74.0,2.0,6.0,0.0,82.0
ESMERALDAS,ESMERALDAS,0.594702660477162,-79.02215491936377,2024.0,2.0,0.0,0.0,0.0,2.0
ESMERALDAS,ESMERALDAS,0.866802362507194,-79.85243168332373,2024.0,8.0,0.0,1.0,0.0,9.0
ESMERALDAS,ESMERALDAS,0.323920791843248,-79.478203944209,2024.0,11.0,1.0,0.0,0.0,12.0
ESMERALDAS,ESMERALDAS,1.2651025980065922,-78.84975920265786,2024.0,8.0,1.0,1.0,0.0,10.0
GUAYAS,GUAYAS,-2.2373458545230998,-80.29241947269747,2024.0,156.0,0.0,2.0,0.0,158.0
GUAYAS,GUAYAS,-2.2449021059331344,-79.90813364124419,2024.0,87.0,1.0,1.0,0.0,89.0
GUAYAS,GUAYAS,-2.1925141,-79.87955769999999,2024.0,53.0,1.0,0.0,0.0,54.0
GUAYAS,GUAYAS,-2.2034018180453097,-79.91235079072707,2024.0,80.0,0.0,1.0,0.0,81.0
GUAYAS,GUAYAS,-2.1762605,-79.8923192,2024.0,25.0,1.0,0.0,0.0,26.0
GUAYAS,GUAYAS,-2.076527440522158,-79.94034415402955,2024.0,118.0,0.0,1.0,0.0,119.0
GUAYAS,GUAYAS,-2.1349967,-79.93186229999999,2024.0,156.0,0.0,0.0,0.0,156.0
GUAYAS,GUAYAS,-2.1710124526552605,-79.950943170207,2024.0,11.0,0.0,0.0,0.0,11.0
GUAYAS,GUAYAS,-2.4097676770784284,-80.36453816943789,2024.0,60.0,0.0,1.0,0.0,61.0
GUAYAS,GUAYAS,-1.894892723596505,-79.55644043146201,2024.0,18.0,0.0,1.0,0.0,19.0
GUAYAS,GUAYAS,-2.912196516470465,-79.8133649886273,2024.0,72.0,0.0,1.0,0.0,73.0
GUAYAS,GUAYAS,-1.368092668749019,-79.90999479166535,2024.0,15.0,1.0,0.0,0.0,16.0
GUAYAS,GUAYAS,-1.8183305889708572,-80.23721945196114,2024.0,5.0,0.0,0.0,0.0,5.0
GUAYAS,GUAYAS,-1.0505059209752523,-79.61101312796698,2024.0,21.0,0.0,0.0,0.0,21.0
GUAYAS,GUAYAS,-2.143775823936588,-79.59973316524878,2024.0,26.0,1.0,1.0,0.0,28.0
GUAYAS,GUAYAS,-1.867173230026684,-79.9822263733689,2024.0,63.0,1.0,1.0,2.0,67.0
GUAYAS,GUAYAS,-1.832851503918799,-79.82183900522506,2024.0,3.0,0.0,0.0,0.0,3.0
GUAYAS,GUAYAS,-2.1005459270810443,-79.69521966944139,2024.0,23.0,0.0,0.0,0.0,23.0
GUAYAS,GUAYAS,-2.6328390447810386,-80.39541625970806,2024.0,23.0,0.0,0.0,0.0,23.0
GUAYAS,GUAYAS,-2.1222948207450423,-79.91946056099337,2024.0,22.0,0.0,0.0,0.0,22.0
GUAYAS,GUAYAS,-2.177718465557473,-79.85137998740997,2024.0,230.0,3.0,2.0,0.0,235.0
IMBABURA,IMBABURA,0.2337605830534192,-78.25327832259545,2024.0,1.0,1.0,0.0,0.0,2.0
IMBABURA,IMBABURA,0.3896499811855805,-77.94248352508588,2024.0,0.0,0.0,1.0,0.0,1.0
LOJA,LOJA,-3.990903559891173,-79.3627320798549,2024.0,1.0,0.0,0.0,0.0,1.0
LOJA,LOJA,-4.201964707246378,-80.12847424299515,2024.0,1.0,0.0,1.0,0.0,2.0
LOJA,LOJA,-4.3238084690524765,-79.55592562540329,2024.0,0.0,1.0,0.0,0.0,1.0
LOS RÍOS,LOS RÍOS,-1.807206599874431,-79.5345887331659,2024.0,121.0,5.0,2.0,3.0,131.0
LOS RÍOS,LOS RÍOS,-1.5521868878041118,-79.53624885040549,2024.0,41.0,0.0,3.0,0.0,44.0
LOS RÍOS,LOS RÍOS,-1.031261768890284,-79.47206932518705,2024.0,71.0,1.0,5.0,0.0,77.0
LOS RÍOS,LOS RÍOS,-1.4463751919845131,-79.46339778931268,2024.0,23.0,1.0,0.0,0.0,24.0
LOS RÍOS,LOS RÍOS,-1.5888636860147545,-79.80907194801966,2024.0,51.0,0.0,0.0,0.0,51.0
LOS RÍOS,LOS RÍOS,-0.898476553052896,-79.49568853740386,2024.0,96.0,0.0,3.0,0.0,99.0
MANABÍ,MANABÍ,-0.6824832447025585,-79.62948625960341,2024.0,10.0,0.0,0.0,0.0,10.0
MANABÍ,MANABÍ,-1.0894573589075498,-80.4982641785434,2024.0,116.0,0.0,2.0,2.0,120.0
MANABÍ,MANABÍ,-0.9764028045989638,-80.72057610613196,2024.0,158.0,0.0,1.0,0.0,159.0
MANABÍ,MANABÍ,-1.3569435566891646,-80.58855940891888,2024.0,13.0,0.0,0.0,0.0,13.0
MANABÍ,MANABÍ,-1.4010657683199916,-80.43479045775997,2024.0,12.0,0.0,0.0,0.0,12.0
MANABÍ,MANABÍ,-0.2758115314602626,-79.47059707528034,2024.0,11.0,0.0,0.0,0.0,11.0
MANABÍ,MANABÍ,-0.705638584445142,-80.10345967926018,2024.0,16.0,0.0,1.0,0.0,17.0
MANABÍ,MANABÍ,-1.0454246625438184,-79.82833111672508,2024.0,7.0,0.0,0.0,0.0,7.0
MANABÍ,MANABÍ,-1.5554185850625226,-80.42820324675003,2024.0,5.0,0.0,0.0,0.0,5.0
MANABÍ,MANABÍ,0.0668604130225501,-80.05743051596993,2024.0,18.0,0.0,1.0,0.0,19.0
MANABÍ,MANABÍ,-1.2804579455135248,-80.42722279401802,2024.0,23.0,0.0,0.0,0.0,23.0
MANABÍ,MANABÍ,-0.924767302296866,-80.45230746972915,2024.0,15.0,0.0,0.0,0.0,15.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.316958275550672,-78.12877903406755,2024.0,0.0,1.0,1.0,0.0,2.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.3423828638204363,-77.4622344850939,2024.0,1.0,0.0,0.0,0.0,1.0
MORONA SANTIAGO,MORONA SANTIAGO,-2.1767367,-78.2020387,2024.0,2.0,0.0,1.0,0.0,3.0
NAPO,NAPO,-0.9984845566159158,-77.81651997548789,2024.0,3.0,2.0,5.0,0.0,10.0
ORELLANA,ORELLANA,-0.3057379150107256,-76.86294005334763,2024.0,33.0,0.0,0.0,0.0,33.0
ORELLANA,ORELLANA,-0.6930724293360541,-77.3119163057814,2024.0,24.0,1.0,1.0,0.0,26.0
PASTAZA,PASTAZA,-1.6281689439596088,-78.18969562527947,2024.0,2.0,0.0,0.0,0.0,2.0
PICHINCHA,PICHINCHA,0.1290992171349343,-78.67935491048674,2024.0,0.0,1.0,0.0,0.0,1.0
PICHINCHA,PICHINCHA,-0.0935017712133103,-78.43388182828441,2024.0,0.0,1.0,8.0,0.0,9.0
PICHINCHA,PICHINCHA,-0.2999555571024957,-78.56964370947001,2024.0,3.0,0.0,18.0,0.0,21.0
PICHINCHA,PICHINCHA,-0.2144155,-78.498694,2024.0,0.0,0.0,10.0,0.0,10.0
PICHINCHA,PICHINCHA,-2.1636313331240515,-79.83487051083206,2024.0,2.0,0.0,14.0,0.0,16.0
PICHINCHA,PICHINCHA,-0.2955654,-78.5568538,2024.0,3.0,0.0,10.0,2.0,15.0
PICHINCHA,PICHINCHA,-0.2957639155757861,-78.4525682207677,2024.0,1.0,1.0,3.0,0.0,5.0
PICHINCHA,PICHINCHA,-0.2161339183173757,-78.40481122442317,2024.0,1.0,0.0,5.0,0.0,6.0
PICHINCHA,PICHINCHA,0.0381597233035107,-78.15171423559532,2024.0,3.0,0.0,2.0,0.0,5.0
PICHINCHA,PICHINCHA,-0.5199594991262492,-78.58539219883498,2024.0,3.0,1.0,4.0,0.0,8.0
SANTA ELENA,SANTA ELENA,-2.2312621689687644,-80.86521392529168,2024.0,30.0,0.0,0.0,0.0,30.0
SANTA ELENA,SANTA ELENA,-2.2350126497776386,-80.90601569970352,2024.0,73.0,0.0,0.0,0.0,73.0
STO DGO DE LOS TSÁCHILAS,STO DGO DE LOS TSÁCHILAS,0.0030521219327159,-79.40430403742303,2024.0,3.0,0.0,1.0,0.0,4.0
SUCUMBÍOS,SUCUMBÍOS,-0.051088978961963,-77.07643847194927,2024.0,0.0,1.0,0.0,0.0,1.0
SUCUMBÍOS,SUCUMBÍOS,0.0026780373515408,-76.82699325019794,2024.0,21.0,0.0,1.0,2.0,24.0
SUCUMBÍOS,SUCUMBÍOS,0.0025085496886935,-76.27171503374841,2024.0,2.0,0.0,0.0,0.0,2.0
SUCUMBÍOS,SUCUMBÍOS,-0.1926656533929786,-76.64798920452397,2024.0,17.0,0.0,1.0,0.0,18.0
TUNGURAHUA,TUNGURAHUA,-1.2630894492230418,-78.63451526563072,2024.0,1.0,3.0,2.0,0.0,6.0
TUNGURAHUA,TUNGURAHUA,-1.2630894492230418,-78.63451526563072,2024.0,11.0,0.0,2.0,0.0,13.0
TUNGURAHUA,TUNGURAHUA,-1.3973927399623294,-78.4275028532831,2024.0,0.0,1.0,0.0,0.0,1.0
TUNGURAHUA,TUNGURAHUA,-1.3139310569926228,-78.50790537599015,2024.0,1.0,0.0,0.0,0.0,1.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-3.93280616913619,-78.6767847255149,2024.0,0.0,0.0,1.0,0.0,1.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-4.882249859739444,-79.20135657965258,2024.0,0.0,0.0,1.0,0.0,1.0
ZAMORA CHINCHIPE,ZAMORA CHINCHIPE,-3.831277004206561,-78.76469970560873,2024.0,1.0,0.0,1.0,0.0,2.0
AZUAY,AZUAY,-3.0657291368388013,-79.75000991578507,2023.0,44.0,1.0,10.0,0.0,55.0
AZUAY,AZUAY,-2.9302765384659657,-78.78170201795461,2023.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.9010525,-79.0198115,2023.0,63.0,13.0,34.0,0.0,110.0
AZUAY,AZUAY,-2.7872513508292784,-78.66544193443904,2023.0,0.0,0.0,1.0,0.0,1.0
AZUAY,AZUAY,-3.1622550614293936,-79.15087818190585,2023.0,0.0,0.0,1.0,0.0,1.0
AZUAY,AZUAY,-2.7706364659080207,-78.71648215454404,2023.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.890754807157432,-78.78178230954325,2023.0,2.0,1.0,1.0,0.0,4.0
AZUAY,AZUAY,-2.8943068,-78.9968344,2023.0,0.0,1.0,2.0,0.0,3.0
AZUAY,AZUAY,-3.470088639386804,-79.15489798584908,2023.0,0.0,0.0,0.0,0.0,0.0
AZUAY,AZUAY,-2.8012084567100923,-78.77313267561347,2023.0,2.0,0.0,0.0,0.0,2.0
AZUAY,AZUAY,-3.2198665257207133,-79.47277760096095,2023.0,1.0,0.0,1.0,0.0,2.0
AZUAY,AZUAY,-3.149457497070057,-79.25538242942673,2023.0,1.0,0.0,0.0,0.0,1.0
AZUAY,AZUAY,-3.2780038119447497,-79.31728964925965,2023.0,4.0,1.0,1.0,0.0,6.0
AZUAY,AZUAY,-2.7993916398629204,-78.65693261981723,2023.0,0.0,0.0,1.0,0.0,1.0
AZUAY,AZUAY,-3.053253801318474,-78.79869840175796,2023.0,1.0,0.0,0.0,0.0,1.0
BOLÍVAR,BOLÍVAR,-1.6322946020928166,-79.2592588694571,2023.0,2.0,2.0,0.0,1.0,5.0
BOLÍVAR,BOLÍVAR,-1.9447734156647307,-79.0673755208863,2023.0,5.0,1.0,0.0,0.0,6.0
BOLÍVAR,BOLÍVAR,-1.6835489866530633,-79.02636551553742,2023.0,2.0,0.0,0.0,0.0,2.0
BOLÍVAR,BOLÍVAR,-1.4345070056924607,-79.28209600758994,2023.0,0.0,0.0,0.0,2.0,2.0
BOLÍVAR,BOLÍVAR,-1.5933559453094752,-79.00195369374596,2023.0,17.0,0.0,0.0,0.0,17.0
BOLÍVAR,BOLÍVAR,-1.2873997693297756,-79.31635209243969,2023.0,2.0,0.0,0.0,0.0,2.0
BOLÍVAR,BOLÍVAR,-1.7214835246847695,-79.04208563291301,2023.0,3.0,0.0,1.0,0.0,4.0
CAÑAR,CAÑAR,-2.7453174760372523,-78.85464986804966,2023.0,21.0,1.0,0.0,0.0,22.0
CAÑAR,CAÑAR,-2.718158277476063,-78.89506820330142,2023.0,2.0,1.0,1.0,0.0,4.0
CAÑAR,CAÑAR,-2.560066016198399,-78.94030942159786,2023.0,5.0,1.0,2.0,0.0,8.0
CAÑAR,CAÑAR,-2.7742553139957096,-78.9229425853276,2023.0,1.0,0.0,0.0,0.0,1.0
CAÑAR,CAÑAR,-2.512739585549103,-78.93125261406546,2023.0,3.0,0.0,1.0,0.0,4.0
CAÑAR,CAÑAR,-2.4226494349657304,-79.34665371328762,2023.0,123.0,2.0,8.0,1.0,134.0
CAÑAR,CAÑAR,-2.436873127572856,-79.05252217009713,2023.0,0.0,0.0,0.0,0.0,0.0
CARCHI,CARCHI,0.4992661952702349,-77.90655710630634,2023.0,1.0,0.0,0.0,0.0,1.0
CARCHI,CARCHI,0.6645777567362529,-78.02053212435166,2023.0,1.0,1.0,1.0,0.0,3.0
CARCHI,CARCHI,0.5491264058598859,-78.04239999218682,2023.0,2.0,0.0,1.0,0.0,3.0
CARCHI,CARCHI,0.5629594172029508,-77.77545377706274,2023.0,2.0,3.0,1.0,0.0,6.0
CARCHI,CARCHI,0.6294539223094229,-77.7280671702541,2023.0,1.0,0.0,0.0,0.0,1.0
CARCHI,CARCHI,0.8106937646994191,-77.72242574706743,2023.0,12.0,4.0,6.0,0.0,22.0
CHIMBORAZO,CHIMBORAZO,-2.200793076293622,-78.8496726683915,2023.0,4.0,0.0,0.0,0.0,4.0
CHIMBORAZO,CHIMBORAZO,-1.7335435904096688,-78.5999199872129,2023.0,0.0,0.0,1.0,0.0,1.0
CHIMBORAZO,CHIMBORAZO,-2.2909173702924712,-78.92320949372329,2023.0,0.0,0.0,1.0,0.0,1.0
CHIMBORAZO,CHIMBORAZO,-1.7389883629990062,-78.77045395066534,2023.0,1.0,0.0,2.0,0.0,3.0
CHIMBORAZO,CHIMBORAZO,-2.207675034719824,-79.13512797962643,2023.0,13.0,0.0,1.0,0.0,14.0
CHIMBORAZO,CHIMBORAZO,-1.9361674197771157,-78.71136042636947,2023.0,0.0,0.0,1.0,0.0,1.0
CHIMBORAZO,CHIMBORAZO,-1.611862056349082,-78.63719394179877,2023.0,3.0,0.0,4.0,0.0,7.0
CHIMBORAZO,CHIMBORAZO,-2.00044818856799,-78.97052435142399,2023.0,1.0,0.0,0.0,0.0,1.0
CHIMBORAZO,CHIMBORAZO,-1.5690631713545748,-78.53431112847277,2023.0,0.0,0.0,0.0,0.0,0.0
CHIMBORAZO,CHIMBORAZO,-1.73567958520902,-78.7262335802787,2023.0,36.0,4.0,2.0,1.0,43.0
COTOPAXI,COTOPAXI,-0.9433822936273738,-79.23452072483649,2023.0,17.0,2.0,2.0,0.0,21.0
COTOPAXI,COTOPAXI,-0.9361826977397582,-78.61748633031968,2023.0,55.0,11.0,16.0,1.0,83.0
COTOPAXI,COTOPAXI,-1.11234916124104,-79.20151538165472,2023.0,4.0,0.0,1.0,0.0,5.0
COTOPAXI,COTOPAXI,-0.9605218840318108,-78.69951371204242,2023.0,3.0,1.0,2.0,0.0,6.0
COTOPAXI,COTOPAXI,-1.044376629200021,-78.59365313893335,2023.0,10.0,5.0,2.0,0.0,17.0
COTOPAXI,COTOPAXI,-0.8269483188510437,-78.67407272513472,2023.0,1.0,3.0,0.0,0.0,4.0
COTOPAXI,COTOPAXI,-0.7031361518181343,-78.89203530242419,2023.0,2.0,0.0,0.0,0.0,2.0
EL ORO,EL ORO,-3.560478442196411,-80.07129048959521,2023.0,49.0,0.0,6.0,1.0,7.0
EL ORO,EL ORO,-3.4598268020771195,-79.5801124027695,2023.0,1.0,0.0,0.0,0.0,0.0
EL ORO,EL ORO,-3.241238981530895,-79.82429290870787,2023.0,128.0,3.0,6.0,7.0,16.0
EL ORO,EL ORO,-3.480749616423377,-80.22836788856449,2023.0,52.0,4.0,6.0,1.0,11.0
EL ORO,EL ORO,-3.825064443656149,-80.0767763582082,2023.0,2.0,0.0,0.0,0.0,0.0
EL ORO,EL ORO,-3.266889621869932,-79.97126382915992,2023.0,257.0,6.0,27.0,4.0,37.0
EL ORO,EL ORO,-3.7868341152409353,-79.91518435365457,2023.0,0.0,0.0,0.0,0.0,0.0
EL ORO,EL ORO,-3.3356421091246795,-79.81700751216624,2023.0,107.0,4.0,6.0,2.0,12.0
EL ORO,EL ORO,-3.682847471579553,-79.6846694954394,2023.0,6.0,0.0,2.0,0.0,2.0
EL ORO,EL ORO,-3.71792927836551,-79.62169067115401,2023.0,10.0,1.0,2.0,0.0,3.0
EL ORO,EL ORO,-3.446761132715953,-79.96222771028793,2023.0,59.0,2.0,8.0,0.0,10.0
EL ORO,EL ORO,-3.6949578592424,-79.61406377898986,2023.0,5.0,0.0,0.0,0.0,0.0
ESMERALDAS,ESMERALDAS,0.866802362507194,-79.85243168332373,2023.0,61.0,2.0,3.0,0.0,66.0
ESMERALDAS,ESMERALDAS,0.594702660477162,-79.02215491936377,2023.0,32.0,1.0,2.0,0.0,35.0
ESMERALDAS,ESMERALDAS,0.9618310830638832,-79.66466702258148,2023.0,334.0,6.0,24.0,5.0,369.0
ESMERALDAS,ESMERALDAS,0.6094677181970387,-80.02053797573728,2023.0,15.0,0.0,3.0,0.0,18.0
ESMERALDAS,ESMERALDAS,0.323920791843248,-79.478203944209,2023.0,97.0,2.0,11.0,0.0,110.0
ESMERALDAS,ESMERALDAS,1.0575196858787212,-79.40622941882837,2023.0,28.0,0.0,5.0,0.0,33.0
ESMERALDAS,ESMERALDAS,1.2651025980065922,-78.84975920265786,2023.0,107.0,1.0,8.0,0.0,116.0
GALAPAGOS,GALAPAGOS,-0.9692453227122902,-91.32197923028303,2023.0,0.0,0.0,0.0,0.0,0.0
GALAPAGOS,GALAPAGOS,-0.8674715,-89.436391,2023.0,0.0,0.0,0.0,0.0,0.0
GALAPAGOS,GALAPAGOS,-0.674360113514362,-90.3838567846858,2023.0,0.0,1.0,0.0,0.0,1.0
GUAYAS,GUAYAS,-1.8918736471930095,-79.556536362924,2023.0,31.0,3.0,0.0,0.0,34.0
GUAYAS,GUAYAS,-2.9145943315701355,-79.81712327542685,2023.0,50.0,0.0,4.0,0.0,54.0
GUAYAS,GUAYAS,-1.368092668749019,-79.90999479166535,2023.0,91.0,2.0,0.0,2.0,95.0
GUAYAS,GUAYAS,-1.546875745958248,-80.01165912794433,2023.0,19.0,2.0,0.0,0.0,21.0
GUAYAS,GUAYAS,-2.226702778548632,-79.46063937139817,2023.0,10.0,1.0,1.0,0.0,12.0
GUAYAS,GUAYAS,-1.867173230026684,-79.9822263733689,2023.0,131.0,4.0,2.0,10.0,147.0
GUAYAS,GUAYAS,-2.177718465557473,-79.85137998740997,2023.0,279.0,6.0,5.0,2.0,292.0
GUAYAS,GUAYAS,-1.0505059209752523,-79.61101312796698,2023.0,90.0,2.0,2.0,1.0,95.0
GUAYAS,GUAYAS,-2.333055659169151,-79.41150741222553,2023.0,81.0,5.0,3.0,2.0,91.0
GUAYAS,GUAYAS,-2.193399623868571,-79.18889893182477,2023.0,5.0,0.0,0.0,0.0,5.0
GUAYAS,GUAYAS,-2.224112421446136,-79.93654086192818,2023.0,886.0,29.0,97.0,4.0,1.016
GUAYAS,GUAYAS,-1.8833294080939675,-80.1479701441253,2023.0,22.0,0.0,1.0,0.0,23.0
GUAYAS,GUAYAS,-1.8775145176895307,-80.09122825691936,2023.0,11.0,0.0,0.0,1.0,12.0
GUAYAS,GUAYAS,-2.143775823936588,-79.59973316524878,2023.0,197.0,7.0,8.0,3.0,215.0
GUAYAS,GUAYAS,-2.6733493159263326,-79.62796428790178,2023.0,153.0,1.0,9.0,0.0,163.0
GUAYAS,GUAYAS,-2.1778197066133,-79.47486960881774,2023.0,22.0,1.0,0.0,0.0,23.0
GUAYAS,GUAYAS,-1.9169916334850623,-80.01442554464674,2023.0,22.0,2.0,0.0,2.0,26.0
GUAYAS,GUAYAS,-1.630581109668812,-79.98232924622508,2023.0,73.0,1.0,0.0,2.0,76.0
GUAYAS,GUAYAS,-1.8183305889708572,-80.23721945196114,2023.0,38.0,2.0,1.0,0.0,41.0
GUAYAS,GUAYAS,-2.6328390447810386,-80.39541625970806,2023.0,51.0,0.0,0.0,0.0,51.0
GUAYAS,GUAYAS,-1.8577263,-79.7983103,2023.0,22.0,2.0,0.0,2.0,26.0
